Count      N          d          Go Home   
689     1280       13         20124     
2132     1280       13         18976     
1261     1280       13         24310     
2431     1280       13         15355     
1040     1280       13         16220     
1430     1280       13         15612     
2262     1280       13         26788     
585     1280       13         21199     
2301     1280       13         19299     
169     1280       13         16195     
1716     1280       13         16914     
520     1280       13         15951     
2340     1280       13         23004     
1872     1280       13         15566     
2158     1280       13         20542     
208     1280       13         16652     
689     1280       13         19067     
1677     1280       13         16707     
1300     1280       13         16115     
1170     1280       13         17113     
1573     1280       13         15390     
2652     1280       13         16865     
1742     1280       13         14199     
1794     1280       13         22852     
1625     1280       13         16624     
2353     1280       13         19577     
2288     1280       13         22917     
923     1280       13         18059     
2405     1280       13         20259     
988     1280       13         20203     
442     1280       13         15722     
1391     1280       13         14239     
1651     1280       13         20087     
1144     1280       13         15187     
2548     1280       13         18739     
2587     1280       13         18456     
923     1280       13         20515     
1261     1280       13         18300     
1469     1280       13         19944     
1196     1280       13         22873     
1651     1280       13         19421     
2353     1280       13         14808     
1196     1280       13         24245     
1599     1280       13         21080     
1729     1280       13         20857     
286     1280       13         15912     
2353     1280       13         21329     
2535     1280       13         18205     
1456     1280       13         14823     
2756     1280       13         17577     
975     1280       13         17489     
1235     1280       13         20906     
1508     1280       13         18331     
325     1280       13         16721     
2366     1280       13         20095     
2756     1280       13         17693     
975     1280       13         15195     
1027     1280       13         18668     
1508     1280       13         15640     
2509     1280       13         17813     
585     1280       13         15844     
1287     1280       13         22471     
806     1280       13         18297     
1391     1280       13         19231     
2405     1280       13         22831     
1014     1280       13         16597     
1209     1280       13         14984     
1118     1280       13         17054     
2327     1280       13         23394     
650     1280       13         19084     
1716     1280       13         17274     
1508     1280       13         17735     
520     1280       13         15785     
1196     1280       13         15606     
2431     1280       13         18253     
2366     1280       13         19849     
2353     1280       13         21380     
767     1280       13         14322     
2483     1280       13         17001     
2457     1280       13         16801     
1716     1280       13         16285     
2430     1280       15         23081     
1665     1280       15         16420     
1050     1280       15         16191     
2520     1280       15         18599     
720     1280       15         17276     
1515     1280       15         17622     
1800     1280       15         17081     
1695     1280       15         20930     
1860     1280       15         18862     
255     1280       15         16213     
1650     1280       15         20979     
2565     1280       15         18340     
2055     1280       15         19819     
2550     1280       15         15490     
255     1280       15         16032     
2625     1280       15         21071     
1545     1280       15         20368     
1665     1280       15         19523     
2460     1280       15         21473     
1845     1280       15         16323     
1590     1280       15         19421     
1230     1280       15         18772     
1500     1280       15         22067     
1770     1280       15         19893     
180     1280       15         17829     
2625     1280       15         19391     
1665     1280       15         26931     
2025     1280       15         17531     
1650     1280       15         20332     
2295     1280       15         17768     
2370     1280       15         22716     
1155     1280       15         20370     
1305     1280       15         18989     
2130     1280       15         17854     
390     1280       15         20746     
1620     1280       15         19547     
1710     1280       15         17422     
1875     1280       15         18357     
2220     1280       15         20420     
735     1280       15         19620     
2580     1280       15         17077     
1320     1280       15         20742     
165     1280       15         17063     
2340     1280       15         19009     
1410     1280       15         19693     
1035     1280       15         18849     
1425     1280       15         22404     
1890     1280       15         18557     
2610     1280       15         18084     
2115     1280       15         19827     
1350     1280       15         16366     
2550     1280       15         18351     
1935     1280       15         18639     
2340     1280       15         20679     
2520     1280       15         18773     
405     1280       15         19660     
1950     1280       15         18313     
1470     1280       15         17457     
2025     1280       15         21173     
2070     1280       15         18017     
2445     1280       15         20901     
2265     1280       15         22742     
450     1280       15         16930     
2085     1280       15         18415     
1740     1280       15         19349     
2505     1280       15         21881     
2520     1280       15         20092     
1800     1280       15         21443     
1635     1280       15         16231     
1545     1280       15         18447     
2550     1280       15         21774     
1605     1280       15         20093     
780     1280       15         20849     
1935     1280       15         19650     
2115     1280       15         18246     
2175     1280       15         18131     
1485     1280       15         20333     
2625     1280       15         19111     
1845     1280       15         18121     
2520     1280       15         19117     
1905     1280       15         20063     
1380     1280       15         17552     
2775     1280       15         21440     
1785     1280       15         18275     
375     1280       15         21104     
2100     1280       15         18435     
1785     1280       15         18165     
405     1280       15         18896     
2535     1280       15         23601     
1800     1280       15         20627     
420     1280       15         19737     
2820     1280       15         18784     
2160     1280       15         16277     
2355     1280       15         19930     
1980     1280       15         17024     
1020     1280       15         16950     
1965     1280       15         18543     
2430     1280       15         21870     
195     1280       15         16631     
810     1280       15         16756     
3597     2560       3          20351     
2745     2560       3          17370     
1536     2560       3          18789     
3060     2560       3          18245     
3279     2560       3          18665     
2058     2560       3          19606     
1305     2560       3          19279     
414     2560       3          15431     
3066     2560       3          19157     
3609     2560       3          20205     
4233     2560       3          18002     
5181     2560       3          16608     
5013     2560       3          16684     
3033     2560       3          19602     
2643     2560       3          17011     
4203     2560       3          19052     
4884     2560       3          17447     
4518     2560       3          20148     
3261     2560       3          17272     
4371     2560       3          18113     
1971     2560       3          16048     
1239     2560       3          18306     
1035     2560       3          19654     
1764     2560       3          17789     
3390     2560       3          17813     
3417     2560       3          19265     
4257     2560       3          16866     
2598     2560       3          20626     
2379     2560       3          21997     
405     2560       3          17721     
2832     2560       3          18836     
4665     2560       3          18359     
1710     2560       3          20937     
4752     2560       3          20804     
4953     2560       3          17404     
3027     2560       3          21228     
4827     2560       3          17215     
1539     2560       3          16291     
3057     2560       3          20300     
807     2560       3          17706     
2829     2560       3          17959     
4737     2560       3          20274     
2970     2560       3          16468     
1545     2560       3          16690     
2532     2560       3          17294     
4683     2560       3          15767     
1041     2560       3          18643     
2397     2560       3          17375     
4326     2560       3          19070     
3186     2560       3          21335     
2355     2560       3          17353     
3792     2560       3          16966     
2283     2560       3          17333     
4455     2560       3          16159     
1641     2560       3          16490     
4176     2560       3          17086     
3225     2560       3          19201     
4314     2560       3          19056     
3297     2560       3          16553     
3918     2560       3          19357     
972     2560       3          16892     
4674     2560       3          21517     
3180     2560       3          18072     
4509     2560       3          17301     
4635     2560       3          15536     
1986     2560       3          20122     
4719     2560       3          16103     
1857     2560       3          17760     
4713     2560       3          16176     
1356     2560       3          17156     
4674     2560       3          18050     
4320     2560       3          16752     
4437     2560       3          18239     
4683     2560       3          18581     
2133     2560       3          20764     
1920     2560       3          17647     
2199     2560       3          19020     
4686     2560       3          15262     
5061     2560       3          15130     
3003     2560       3          16052     
3483     2560       3          16920     
1494     2560       3          18465     
516     2560       3          16210     
1473     2560       3          16572     
4122     2560       3          17655     
3696     2560       3          17464     
4572     2560       3          17737     
4251     2560       3          16453     
4485     2560       3          16077     
918     2560       3          17603     
2586     2560       3          19077     
453     2560       3          19006     
4587     2560       3          16048     
4227     2560       3          23230     
2964     2560       3          18290     
3117     2560       3          19661     
4122     2560       3          18571     
4557     2560       3          17913     
4698     2560       3          18021     
2175     2560       3          18934     
3790     2560       5          22447     
1895     2560       5          20812     
3500     2560       5          21625     
1140     2560       5          20271     
2985     2560       5          20725     
1105     2560       5          21920     
2705     2560       5          22868     
575     2560       5          22560     
2050     2560       5          25052     
1365     2560       5          21186     
4075     2560       5          23520     
4035     2560       5          22953     
1480     2560       5          21786     
3560     2560       5          20204     
3425     2560       5          24984     
2560     2560       5          23988     
1920     2560       5          29921     
1365     2560       5          26885     
2655     2560       5          25387     
2315     2560       5          22579     
2955     2560       5          23861     
3005     2560       5          20050     
620     2560       5          22441     
1115     2560       5          27435     
955     2560       5          26549     
2000     2560       5          24087     
3495     2560       5          23249     
1825     2560       5          26898     
680     2560       5          22259     
1475     2560       5          22053     
745     2560       5          23844     
520     2560       5          21717     
3855     2560       5          22824     
3315     2560       5          20777     
3450     2560       5          24521     
1885     2560       5          27094     
3500     2560       5          19894     
950     2560       5          23140     
4140     2560       5          21725     
1885     2560       5          24415     
1440     2560       5          27144     
2955     2560       5          21623     
4040     2560       5          22136     
2665     2560       5          20961     
3430     2560       5          24139     
1095     2560       5          21514     
935     2560       5          23528     
3410     2560       5          22073     
1115     2560       5          21867     
2825     2560       5          23398     
3615     2560       5          23132     
2020     2560       5          22690     
1820     2560       5          21142     
3510     2560       5          23090     
2655     2560       5          20849     
2560     2560       5          22578     
3800     2560       5          25593     
1810     2560       5          23118     
2940     2560       5          28549     
3010     2560       5          21818     
3685     2560       5          23127     
3885     2560       5          24554     
1190     2560       5          24776     
2580     2560       5          20993     
3125     2560       5          23002     
3900     2560       5          21313     
2630     2560       5          30498     
3840     2560       5          26275     
2565     2560       5          24815     
2075     2560       5          27518     
415     2560       5          21546     
3600     2560       5          23656     
2625     2560       5          21422     
3840     2560       5          22361     
500     2560       5          21632     
1295     2560       5          26591     
1580     2560       5          23213     
3815     2560       5          21125     
3945     2560       5          27959     
4035     2560       5          23855     
1965     2560       5          21701     
2805     2560       5          22323     
3910     2560       5          21398     
1060     2560       5          26675     
2680     2560       5          20686     
2025     2560       5          25799     
1605     2560       5          24219     
2565     2560       5          22448     
1630     2560       5          21588     
3265     2560       5          24239     
3845     2560       5          25037     
2860     2560       5          27019     
3760     2560       5          23578     
1925     2560       5          23689     
3705     2560       5          22064     
3820     2560       5          22442     
2625     2560       5          25654     
1610     2560       5          20289     
715     2560       5          20468     
2435     2560       5          22745     
3983     2560       7          32288     
1554     2560       7          23911     
770     2560       7          24328     
4361     2560       7          36329     
1162     2560       7          30854     
3913     2560       7          26336     
1379     2560       7          32294     
4123     2560       7          37213     
2947     2560       7          29280     
4466     2560       7          29601     
3066     2560       7          25898     
3577     2560       7          37010     
686     2560       7          31642     
3941     2560       7          25368     
1449     2560       7          29128     
1659     2560       7          26352     
2142     2560       7          30089     
1960     2560       7          27601     
2758     2560       7          29361     
4018     2560       7          26398     
2380     2560       7          31232     
4032     2560       7          31074     
4109     2560       7          25616     
4277     2560       7          34947     
4060     2560       7          23722     
182     2560       7          28725     
1967     2560       7          27643     
4200     2560       7          33936     
2177     2560       7          28689     
4480     2560       7          27822     
959     2560       7          24617     
1757     2560       7          28526     
1848     2560       7          27913     
3717     2560       7          31640     
469     2560       7          26611     
3066     2560       7          28542     
1967     2560       7          24853     
3073     2560       7          25975     
882     2560       7          35010     
3010     2560       7          29728     
2786     2560       7          31567     
1274     2560       7          29852     
1652     2560       7          26040     
1435     2560       7          29761     
2919     2560       7          29875     
1225     2560       7          30337     
4032     2560       7          28108     
4354     2560       7          30947     
4200     2560       7          27526     
1526     2560       7          34305     
3941     2560       7          35835     
4417     2560       7          37108     
1218     2560       7          29338     
3997     2560       7          31635     
4445     2560       7          34853     
4305     2560       7          36505     
686     2560       7          31430     
4221     2560       7          27544     
2247     2560       7          27806     
763     2560       7          29278     
4137     2560       7          27521     
1197     2560       7          29204     
4333     2560       7          30954     
4578     2560       7          24830     
4536     2560       7          28911     
3976     2560       7          36841     
3080     2560       7          29898     
259     2560       7          23397     
2184     2560       7          28987     
1953     2560       7          28028     
4529     2560       7          27033     
2114     2560       7          31495     
4116     2560       7          36667     
4340     2560       7          30952     
1106     2560       7          25488     
4382     2560       7          24390     
4340     2560       7          32911     
371     2560       7          26897     
1071     2560       7          27226     
2415     2560       7          30504     
2030     2560       7          31670     
4466     2560       7          25736     
518     2560       7          30200     
1575     2560       7          27124     
4081     2560       7          30902     
2884     2560       7          33168     
4221     2560       7          29850     
4256     2560       7          25236     
2758     2560       7          33938     
1232     2560       7          27793     
2982     2560       7          28674     
3038     2560       7          24974     
658     2560       7          34773     
1659     2560       7          27426     
1365     2560       7          28041     
4459     2560       7          28739     
2968     2560       7          27216     
4494     2560       7          29640     
4277     2560       7          33529     
3003     2560       7          27845     
4248     2560       9          38827     
4446     2560       9          36771     
1395     2560       9          30892     
2187     2560       9          34246     
909     2560       9          31986     
3348     2560       9          32602     
4374     2560       9          31494     
153     2560       9          37878     
4050     2560       9          32980     
279     2560       9          27145     
1008     2560       9          35517     
4167     2560       9          48364     
2646     2560       9          39527     
3051     2560       9          35427     
2655     2560       9          32073     
3114     2560       9          33254     
3348     2560       9          31864     
324     2560       9          25867     
3114     2560       9          33409     
4536     2560       9          39269     
4185     2560       9          32019     
936     2560       9          28718     
3285     2560       9          30651     
3690     2560       9          31791     
4293     2560       9          38401     
1062     2560       9          29237     
2430     2560       9          31340     
4491     2560       9          40104     
1890     2560       9          34417     
2610     2560       9          28750     
4185     2560       9          42350     
2853     2560       9          27140     
3978     2560       9          32163     
1188     2560       9          27255     
477     2560       9          27042     
1107     2560       9          30128     
1143     2560       9          29771     
4374     2560       9          31834     
4329     2560       9          32597     
4140     2560       9          33545     
4104     2560       9          33814     
4239     2560       9          34060     
4239     2560       9          37049     
1413     2560       9          29271     
2664     2560       9          31258     
1143     2560       9          31025     
2034     2560       9          31256     
2448     2560       9          32522     
2160     2560       9          29693     
4068     2560       9          33104     
2754     2560       9          28813     
540     2560       9          26350     
4599     2560       9          32243     
2367     2560       9          29391     
1395     2560       9          28838     
3231     2560       9          27504     
3348     2560       9          30226     
3042     2560       9          34834     
2457     2560       9          34389     
2178     2560       9          32658     
1278     2560       9          32207     
1206     2560       9          29423     
657     2560       9          28733     
2997     2560       9          43600     
4104     2560       9          25514     
729     2560       9          31460     
4383     2560       9          43777     
2952     2560       9          33246     
2619     2560       9          38800     
3924     2560       9          35868     
4374     2560       9          30943     
765     2560       9          29188     
4257     2560       9          26958     
3339     2560       9          33182     
4257     2560       9          34852     
4158     2560       9          26386     
684     2560       9          39505     
2502     2560       9          31927     
4311     2560       9          36734     
2763     2560       9          31104     
3816     2560       9          28103     
1935     2560       9          25459     
2493     2560       9          31075     
1854     2560       9          34488     
1935     2560       9          28735     
1503     2560       9          45658     
4365     2560       9          37834     
3861     2560       9          40181     
3186     2560       9          37683     
2169     2560       9          33555     
1260     2560       9          31552     
3150     2560       9          31393     
4239     2560       9          34813     
3366     2560       9          36215     
1530     2560       9          32525     
396     2560       9          25885     
4473     2560       9          31776     
3141     2560       9          27458     
333     2560       9          30781     
540     2560       9          30069     
5544     2560       11         36626     
3762     2560       11         39972     
5302     2560       11         32952     
781     2560       11         30505     
1188     2560       11         39150     
3883     2560       11         32916     
5632     2560       11         34015     
4950     2560       11         33977     
5258     2560       11         45008     
429     2560       11         37587     
825     2560       11         37505     
5324     2560       11         35013     
803     2560       11         33387     
2651     2560       11         45179     
5192     2560       11         33783     
5786     2560       11         43711     
5698     2560       11         36991     
5170     2560       11         35011     
803     2560       11         39861     
1012     2560       11         33917     
3927     2560       11         36872     
4004     2560       11         32525     
649     2560       11         35629     
847     2560       11         33687     
5577     2560       11         32420     
3839     2560       11         43455     
1067     2560       11         36255     
5148     2560       11         34363     
1408     2560       11         32272     
726     2560       11         30942     
4895     2560       11         31526     
627     2560       11         34862     
1221     2560       11         34870     
1188     2560       11         34695     
3861     2560       11         37665     
5577     2560       11         42627     
3113     2560       11         36910     
2398     2560       11         37656     
2794     2560       11         32825     
704     2560       11         34352     
5390     2560       11         41306     
5412     2560       11         29263     
5434     2560       11         40134     
1804     2560       11         36231     
3850     2560       11         37438     
5632     2560       11         37159     
5577     2560       11         39272     
5456     2560       11         35232     
5687     2560       11         36278     
5401     2560       11         35127     
5027     2560       11         43501     
4081     2560       11         43876     
2530     2560       11         34263     
990     2560       11         31482     
1683     2560       11         41094     
4972     2560       11         41312     
5555     2560       11         36361     
5368     2560       11         28045     
5434     2560       11         42922     
4290     2560       11         33238     
5225     2560       11         32321     
5588     2560       11         42826     
2937     2560       11         36750     
3938     2560       11         36490     
1265     2560       11         37605     
5401     2560       11         42939     
5489     2560       11         38929     
5203     2560       11         33294     
1870     2560       11         36749     
5357     2560       11         34634     
3971     2560       11         37662     
3806     2560       11         41359     
2145     2560       11         34231     
5764     2560       11         30500     
2695     2560       11         50129     
2805     2560       11         43183     
2904     2560       11         34486     
5676     2560       11         35536     
880     2560       11         36971     
1870     2560       11         36323     
1463     2560       11         39800     
4950     2560       11         41754     
2794     2560       11         44273     
4961     2560       11         34771     
3531     2560       11         36957     
2354     2560       11         39877     
3058     2560       11         38751     
4961     2560       11         32961     
3674     2560       11         35679     
5566     2560       11         38286     
5379     2560       11         32255     
1617     2560       11         40096     
5357     2560       11         38064     
2475     2560       11         31632     
2926     2560       11         41618     
2684     2560       11         30833     
5368     2560       11         45201     
1705     2560       11         34905     
5456     2560       11         35455     
3047     2560       11         37874     
1079     2560       13         34640     
2665     2560       13         39180     
1664     2560       13         45624     
715     2560       13         34029     
6162     2560       13         49789     
923     2560       13         34656     
5824     2560       13         37975     
3614     2560       13         32721     
1430     2560       13         42104     
2652     2560       13         39416     
1495     2560       13         47765     
6578     2560       13         47089     
5915     2560       13         49236     
2782     2560       13         40667     
1209     2560       13         37065     
1508     2560       13         40110     
2418     2560       13         35929     
1001     2560       13         36304     
1079     2560       13         39546     
1014     2560       13         36878     
1313     2560       13         36992     
6058     2560       13         35564     
5460     2560       13         43138     
2496     2560       13         37929     
3796     2560       13         35753     
2808     2560       13         34732     
1560     2560       13         33005     
3250     2560       13         41998     
234     2560       13         39002     
5317     2560       13         39806     
6110     2560       13         36563     
5746     2560       13         36442     
5421     2560       13         52979     
1911     2560       13         40862     
6110     2560       13         45908     
1430     2560       13         37875     
2418     2560       13         36663     
3406     2560       13         43859     
1963     2560       13         34048     
4797     2560       13         49018     
5850     2560       13         34904     
6227     2560       13         37459     
1391     2560       13         40689     
1859     2560       13         43749     
6097     2560       13         35383     
4004     2560       13         40933     
2535     2560       13         39231     
6123     2560       13         45560     
1092     2560       13         38946     
1261     2560       13         36225     
6240     2560       13         39121     
6396     2560       13         40806     
5642     2560       13         54814     
2886     2560       13         38745     
2600     2560       13         43336     
1599     2560       13         42196     
6058     2560       13         57332     
1417     2560       13         37522     
5655     2560       13         42981     
6136     2560       13         35883     
3588     2560       13         38613     
975     2560       13         38903     
3900     2560       13         49919     
1430     2560       13         35252     
1326     2560       13         36929     
5902     2560       13         38025     
312     2560       13         32478     
2899     2560       13         44778     
6071     2560       13         50805     
5720     2560       13         33938     
6422     2560       13         37353     
6071     2560       13         42127     
2262     2560       13         40456     
1768     2560       13         35104     
2626     2560       13         45245     
611     2560       13         32396     
5395     2560       13         48788     
1443     2560       13         41277     
3601     2560       13         41320     
5564     2560       13         35462     
2041     2560       13         39405     
2106     2560       13         36381     
4095     2560       13         44506     
1274     2560       13         40166     
5551     2560       13         44274     
1651     2560       13         41021     
5434     2560       13         35685     
6227     2560       13         42603     
1482     2560       13         35236     
5564     2560       13         47448     
1820     2560       13         43520     
1885     2560       13         42407     
2327     2560       13         40786     
1638     2560       13         43780     
767     2560       13         40881     
1677     2560       13         35926     
5421     2560       13         42116     
2743     2560       13         37388     
5655     2560       13         51800     
338     2560       13         39267     
5475     2560       15         34816     
3315     2560       15         45117     
5415     2560       15         55369     
5445     2560       15         52413     
5520     2560       15         42471     
975     2560       15         36076     
2385     2560       15         39904     
5085     2560       15         47072     
3030     2560       15         37502     
5490     2560       15         43592     
1905     2560       15         35931     
5490     2560       15         41042     
5775     2560       15         40017     
5415     2560       15         45556     
2145     2560       15         45390     
2115     2560       15         41148     
2640     2560       15         48466     
5565     2560       15         43588     
5580     2560       15         51502     
2310     2560       15         41918     
4950     2560       15         48991     
2130     2560       15         38840     
6015     2560       15         42017     
5730     2560       15         39690     
5850     2560       15         44640     
990     2560       15         40150     
1860     2560       15         44703     
5550     2560       15         35498     
1020     2560       15         40001     
5490     2560       15         36124     
1455     2560       15         44632     
2040     2560       15         49610     
1245     2560       15         43114     
3120     2560       15         48262     
2175     2560       15         36450     
2520     2560       15         53350     
2580     2560       15         48912     
5370     2560       15         40097     
495     2560       15         32739     
1305     2560       15         36921     
1020     2560       15         41004     
435     2560       15         36477     
5085     2560       15         45957     
1065     2560       15         47714     
1830     2560       15         41465     
1560     2560       15         34962     
1410     2560       15         38764     
4920     2560       15         44423     
5685     2560       15         38210     
3285     2560       15         44469     
4935     2560       15         38736     
5280     2560       15         62604     
5550     2560       15         40909     
5325     2560       15         42003     
3270     2560       15         43995     
5370     2560       15         41718     
5025     2560       15         36293     
3705     2560       15         45556     
5430     2560       15         41011     
1635     2560       15         54457     
3660     2560       15         35664     
1860     2560       15         48842     
5775     2560       15         39443     
1155     2560       15         38649     
5115     2560       15         38159     
1290     2560       15         41496     
3450     2560       15         43899     
4935     2560       15         51349     
5190     2560       15         36782     
3945     2560       15         32955     
5565     2560       15         51212     
2715     2560       15         48039     
3450     2560       15         43848     
2940     2560       15         39538     
2520     2560       15         41907     
1620     2560       15         41983     
1260     2560       15         38472     
1590     2560       15         37138     
2400     2560       15         45645     
3390     2560       15         38427     
5865     2560       15         40322     
3495     2560       15         40225     
5640     2560       15         42116     
2910     2560       15         44216     
2160     2560       15         51040     
3360     2560       15         40476     
2055     2560       15         37367     
5355     2560       15         38892     
1830     2560       15         57853     
2595     2560       15         45394     
5175     2560       15         41592     
1365     2560       15         39001     
5490     2560       15         40816     
4830     2560       15         41068     
3720     2560       15         38299     
2100     2560       15         45681     
5610     2560       15         40942     
5520     2560       15         40497     
3000     2560       15         59298     
5430     2560       15         44731     
9126     5120       3          37992     
9126     5120       3          35803     
9546     5120       3          35721     
4809     5120       3          39500     
9660     5120       3          38361     
6579     5120       3          35602     
8766     5120       3          32895     
8709     5120       3          33637     
3804     5120       3          37159     
2352     5120       3          35232     
5868     5120       3          41039     
3195     5120       3          36498     
783     5120       3          32778     
9282     5120       3          36194     
8619     5120       3          39783     
1473     5120       3          38968     
3660     5120       3          36532     
3306     5120       3          44336     
9684     5120       3          37148     
4380     5120       3          36856     
2181     5120       3          35222     
6480     5120       3          36022     
642     5120       3          34491     
714     5120       3          39947     
6912     5120       3          41422     
5466     5120       3          38827     
6414     5120       3          36908     
2604     5120       3          37893     
9474     5120       3          30467     
816     5120       3          37234     
1932     5120       3          36215     
2979     5120       3          41627     
7644     5120       3          36140     
8775     5120       3          36990     
3246     5120       3          35395     
3588     5120       3          33035     
3444     5120       3          37974     
2121     5120       3          36727     
9123     5120       3          36276     
4701     5120       3          43297     
6153     5120       3          41455     
9642     5120       3          43483     
7128     5120       3          38203     
9141     5120       3          34599     
5916     5120       3          46128     
3054     5120       3          39821     
3090     5120       3          35786     
9267     5120       3          32781     
3165     5120       3          32684     
9282     5120       3          39389     
1620     5120       3          35316     
6723     5120       3          32357     
6621     5120       3          32752     
4743     5120       3          35950     
9093     5120       3          38767     
9120     5120       3          38832     
1845     5120       3          36819     
6828     5120       3          38183     
5721     5120       3          36913     
9420     5120       3          38362     
8349     5120       3          40315     
4722     5120       3          42018     
8334     5120       3          46360     
3372     5120       3          40577     
1293     5120       3          35629     
9939     5120       3          48902     
8868     5120       3          37335     
3213     5120       3          38422     
8229     5120       3          33573     
678     5120       3          36615     
9177     5120       3          43522     
3264     5120       3          37518     
6120     5120       3          37554     
3369     5120       3          35421     
5547     5120       3          37160     
7302     5120       3          36500     
9186     5120       3          37762     
5217     5120       3          40847     
5946     5120       3          35266     
8520     5120       3          34639     
9588     5120       3          34511     
9348     5120       3          33501     
5004     5120       3          39057     
8706     5120       3          36415     
1470     5120       3          37085     
3162     5120       3          35542     
8934     5120       3          43055     
1458     5120       3          35492     
6921     5120       3          40053     
6843     5120       3          38394     
6378     5120       3          46034     
8949     5120       3          36068     
8418     5120       3          37112     
5211     5120       3          39943     
9270     5120       3          37820     
5649     5120       3          40212     
9045     5120       3          38304     
7521     5120       3          41653     
1596     5120       3          38711     
9372     5120       3          35599     
2665     5120       5          55772     
6785     5120       5          53390     
7215     5120       5          44307     
5265     5120       5          42328     
5305     5120       5          55630     
3860     5120       5          51453     
5150     5120       5          49269     
4880     5120       5          52026     
2315     5120       5          47678     
7245     5120       5          47506     
2010     5120       5          50920     
7705     5120       5          53707     
1335     5120       5          46719     
1415     5120       5          44856     
3180     5120       5          48261     
2020     5120       5          52883     
5075     5120       5          57057     
7365     5120       5          50354     
5305     5120       5          43698     
5340     5120       5          44985     
2005     5120       5          47134     
7790     5120       5          50703     
475     5120       5          40968     
2310     5120       5          49455     
1220     5120       5          47354     
3180     5120       5          55589     
7640     5120       5          52305     
300     5120       5          46743     
480     5120       5          50877     
6990     5120       5          49457     
4425     5120       5          54662     
5395     5120       5          55180     
7520     5120       5          60526     
2535     5120       5          49206     
3255     5120       5          54054     
7810     5120       5          49655     
5430     5120       5          60870     
2750     5120       5          54601     
8020     5120       5          42702     
7855     5120       5          47789     
3225     5120       5          51972     
5545     5120       5          47720     
1565     5120       5          49032     
3155     5120       5          48021     
7845     5120       5          45177     
7150     5120       5          59752     
7705     5120       5          58207     
765     5120       5          48787     
4150     5120       5          51497     
2020     5120       5          52737     
8035     5120       5          47520     
7635     5120       5          47866     
1135     5120       5          49819     
7220     5120       5          51698     
5195     5120       5          50063     
5075     5120       5          47906     
7625     5120       5          54248     
4160     5120       5          54206     
4580     5120       5          51204     
3010     5120       5          53226     
5355     5120       5          53049     
7665     5120       5          44124     
2440     5120       5          49325     
7925     5120       5          46684     
8030     5120       5          50569     
7855     5120       5          52393     
7590     5120       5          50864     
5020     5120       5          51487     
5560     5120       5          48344     
3050     5120       5          42183     
1130     5120       5          48491     
1640     5120       5          52477     
5065     5120       5          52286     
7580     5120       5          54209     
5355     5120       5          47692     
1870     5120       5          49642     
2240     5120       5          42122     
3925     5120       5          52450     
7010     5120       5          45395     
7835     5120       5          55565     
7300     5120       5          53103     
5240     5120       5          43802     
1960     5120       5          50656     
5745     5120       5          52107     
8045     5120       5          49195     
7630     5120       5          55673     
5415     5120       5          56514     
5390     5120       5          47994     
7210     5120       5          49935     
7645     5120       5          43228     
7195     5120       5          49166     
1755     5120       5          50028     
7130     5120       5          47789     
1675     5120       5          44807     
